"ID","Description","Data_type","Method","N","Ncase","Gender_specific","URL"
"25883","Volume of grey matter in Putamen (right)","Continuous","LR",11090,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25883.v1.1.fastGWA.gz"
"25787","Volume of grey matter in Superior Frontal Gyrus (right)","Continuous","LR",11090,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25787.v1.1.fastGWA.gz"
"25735","Inverted contrast-to-noise ratio in T1","Continuous","LR",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25735.v1.1.fastGWA.gz"
"25734","Inverted signal-to-noise ratio in T1","Continuous","LR",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25734.v1.1.fastGWA.gz"
"25004","Volume of ventricular cerebrospinal fluid","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25004.v1.1.fastGWA.gz"
"25003","Volume of ventricular cerebrospinal fluid (normalised for head size)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25003.v1.1.fastGWA.gz"
"25009","Volume of brain, grey+white matter (normalised for head size)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25009.v1.1.fastGWA.gz"
"25007","Volume of white matter (normalised for head size)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25007.v1.1.fastGWA.gz"
"25733","Amount of warping applied to non-linearly align T1 brain image to standard-space","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25733.v1.1.fastGWA.gz"
"25010","Volume of brain, grey+white matter","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25010.v1.1.fastGWA.gz"
"25002","Volume of peripheral cortical grey matter","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25002.v1.1.fastGWA.gz"
"25008","Volume of white matter","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25008.v1.1.fastGWA.gz"
"25006","Volume of grey matter","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25006.v1.1.fastGWA.gz"
"25005","Volume of grey matter (normalised for head size)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25005.v1.1.fastGWA.gz"
"25001","Volume of peripheral cortical grey matter (normalised for head size)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25001.v1.1.fastGWA.gz"
"25732","Discrepancy between T1 brain image and standard-space brain template (nonlinearly-aligned)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25732.v1.1.fastGWA.gz"
"25731","Discrepancy between T1 brain image and standard-space brain template (linearly-aligned)","Continuous","MLM",11095,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25731.v1.1.fastGWA.gz"
"3571","Back pain for 3+ months","Binary","LR",11227,7821,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/3571.v1.1.fastGWA.gz"
"20450","Feelings of worthlessness during worst period of depression","Binary","LR",11230,5844,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20450.v1.1.fastGWA.gz"
"2936","Likelihood of resuming smoking","Ordered_Categorical","LR",11302,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2936.v1.1.fastGWA.gz"
"20436","Fraction of day affected during worst episode of depression","Ordered_Categorical","LR",11329,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20436.v1.1.fastGWA.gz"
"2907","Ever stopped smoking for 6+ months","Binary","LR",11342,4820,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2907.v1.1.fastGWA.gz"
"20437","Thoughts of death during worst depression","Binary","LR",11366,5932,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20437.v1.1.fastGWA.gz"
"6157_100","Why stopped smoking: PHESANT recoding","Binary","LR",11413,2335,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/6157_100.v1.1.fastGWA.gz"
"6157_3","Why stopped smoking: Health precaution","Binary","LR",11413,7244,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/6157_3.v1.1.fastGWA.gz"
"6157_2","Why stopped smoking: Doctor's advice","Binary","LR",11413,713,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/6157_2.v1.1.fastGWA.gz"
"6157_4","Why stopped smoking: Financial reasons","Binary","LR",11413,2842,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/6157_4.v1.1.fastGWA.gz"
"6157_1","Why stopped smoking: Illness or ill health","Binary","LR",11413,1340,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/6157_1.v1.1.fastGWA.gz"
"2867","Age started smoking in former smokers","Continuous","LR",11492,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2867.v1.1.fastGWA.gz"
"2877_2","Type of tobacco previously smoked: Hand-rolled cigarettes","Binary","LR",11524,697,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2877_2.v1.1.fastGWA.gz"
"2877_1","Type of tobacco previously smoked: Manufactured cigarettes","Binary","LR",11524,10300,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2877_1.v1.1.fastGWA.gz"
"2877_3","Type of tobacco previously smoked: Cigars or pipes","Binary","LR",11524,527,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2877_3.v1.1.fastGWA.gz"
"20439","Frequency of depressed days during worst episode of depression","Ordered_Categorical","LR",11679,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20439.v1.1.fastGWA.gz"
"20413","Frequency of inability to cease drinking in last year","Ordered_Categorical","LR",11778,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20413.v1.1.fastGWA.gz"
"20409","Frequency of feeling guilt or remorse after drinking alcohol in last year","Ordered_Categorical","LR",11788,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20409.v1.1.fastGWA.gz"
"20408","Frequency of memory loss due to drinking alcohol in last year","Ordered_Categorical","LR",11799,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20408.v1.1.fastGWA.gz"
"20407","Frequency of failure to fulfil normal expectations due to drinking alcohol in last year","Ordered_Categorical","LR",11803,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20407.v1.1.fastGWA.gz"
"20412","Frequency of needing morning drink of alcohol after heavy drinking session in last year","Ordered_Categorical","MLM",11806,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20412.v1.1.fastGWA.gz"
"20438","Duration of worst depression","Ordered_Categorical","LR",11841,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20438.v1.1.fastGWA.gz"
"20448","Professional informed about depression","Binary","LR",11976,7907,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20448.v1.1.fastGWA.gz"
"20447","Depression possibly related to stressful or traumatic event","Binary","LR",11987,8802,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20447.v1.1.fastGWA.gz"
"20440","Impact on normal roles during worst period of depression","Ordered_Categorical","LR",11998,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20440.v1.1.fastGWA.gz"
"22660_106","Gap coding: Unable to work due to sickness or disability","Binary","MLM",12074,363,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_106.v1.1.fastGWA.gz"
"20177","FI7 : synonym","Binary","LR",12077,11317,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20177.v1.1.fastGWA.gz"
"22660_102","Gap coding: Unpaid or voluntary work","Binary","LR",12095,425,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_102.v1.1.fastGWA.gz"
"22660_107","Gap coding: Unemployed","Binary","LR",12112,697,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_107.v1.1.fastGWA.gz"
"22660_101","Gap coding: Paid work for less than 15 hours per week on average or lasting less than 6 months","Binary","LR",12247,2762,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_101.v1.1.fastGWA.gz"
"22660_103","Gap coding: Full-time or part-time education","Binary","LR",12271,2346,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_103.v1.1.fastGWA.gz"
"22660_105","Gap coding: Looking after the home and/or family","Binary","LR",12322,4271,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_105.v1.1.fastGWA.gz"
"22660_108","Gap coding: Retired","Binary","MLM",12471,9394,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22660_108.v1.1.fastGWA.gz"
"5843_2","Which eye(s) affected by myopia (short sight): Left eye","Binary","LR",12948,689,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/5843_2.v1.1.fastGWA.gz"
"5843_1","Which eye(s) affected by myopia (short sight): Right eye","Binary","MLM",12948,684,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/5843_1.v1.1.fastGWA.gz"
"5843_3","Which eye(s) affected by myopia (short sight): Both eyes","Binary","MLM",12948,11575,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/5843_3.v1.1.fastGWA.gz"
"2644","Light smokers, at least 100 smokes in lifetime","Binary","LR",13142,6098,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/2644.v1.1.fastGWA.gz"
"22604_3","Work hours - lumped category: PHESANT recoding","Binary","LR",13391,9227,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22604_3.v1.1.fastGWA.gz"
"22604_2","Work hours - lumped category: PHESANT recoding","Binary","LR",13391,2757,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22604_2.v1.1.fastGWA.gz"
"22604_4","Work hours - lumped category: PHESANT recoding","Binary","LR",13391,6794,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22604_4.v1.1.fastGWA.gz"
"22604_1","Work hours - lumped category: PHESANT recoding","Binary","LR",13391,1762,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22604_1.v1.1.fastGWA.gz"
"22612_2","Worked with materials containing asbestos: PHESANT recoding","Binary","MLM",13642,231,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22612_2.v1.1.fastGWA.gz"
"20161","Pack years of smoking","Continuous","LR",13671,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20161.v1.1.fastGWA.gz"
"20162","Pack years adult smoking as proportion of life span exposed to smoking","Continuous","LR",13671,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20162.v1.1.fastGWA.gz"
"22612_1","Worked with materials containing asbestos: PHESANT recoding","Binary","LR",13810,1537,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22612_1.v1.1.fastGWA.gz"
"5610_3","Which eye(s) affected by presbyopia: Both eyes","Binary","LR",13850,12432,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/5610_3.v1.1.fastGWA.gz"
"5610_1","Which eye(s) affected by presbyopia: Right eye","Binary","LR",13850,722,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/5610_1.v1.1.fastGWA.gz"
"5610_2","Which eye(s) affected by presbyopia: Left eye","Binary","LR",13850,696,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/5610_2.v1.1.fastGWA.gz"
"20157","Duration to complete alphanumeric path (trail #2)","Continuous","LR",14046,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20157.v1.1.fastGWA.gz"
"20156","Duration to complete numeric path (trail #1)","Continuous","LR",14046,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20156.v1.1.fastGWA.gz"
"3581","Age at menopause (last menstrual period)","Continuous","LR",14088,NA,"YES","https://ukb-wes.oss-us-west-1.aliyuncs.com/3581.v1.1.fastGWA.gz"
"90028","Average acceleration 01:00 - 01:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90028.v1.1.fastGWA.gz"
"90023","Friday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90023.v1.1.fastGWA.gz"
"90024","Saturday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90024.v1.1.fastGWA.gz"
"90048","Average acceleration 21:00 - 21:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90048.v1.1.fastGWA.gz"
"90031","Average acceleration 04:00 - 04:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90031.v1.1.fastGWA.gz"
"90032","Average acceleration 05:00 - 05:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90032.v1.1.fastGWA.gz"
"90036","Average acceleration 09:00 - 09:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90036.v1.1.fastGWA.gz"
"90013","Standard deviation of acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90013.v1.1.fastGWA.gz"
"90033","Average acceleration 06:00 - 06:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90033.v1.1.fastGWA.gz"
"90042","Average acceleration 15:00 - 15:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90042.v1.1.fastGWA.gz"
"90091","No-wear time bias adjusted acceleration maximum","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90091.v1.1.fastGWA.gz"
"90020","Tuesday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90020.v1.1.fastGWA.gz"
"90049","Average acceleration 22:00 - 22:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90049.v1.1.fastGWA.gz"
"90041","Average acceleration 14:00 - 14:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90041.v1.1.fastGWA.gz"
"90030","Average acceleration 03:00 - 03:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90030.v1.1.fastGWA.gz"
"90043","Average acceleration 16:00 - 16:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90043.v1.1.fastGWA.gz"
"90088","No-wear time bias adjusted acceleration standard deviation","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90088.v1.1.fastGWA.gz"
"90046","Average acceleration 19:00 - 19:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90046.v1.1.fastGWA.gz"
"90029","Average acceleration 02:00 - 02:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90029.v1.1.fastGWA.gz"
"90038","Average acceleration 11:00 - 11:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90038.v1.1.fastGWA.gz"
"90089","No-wear time bias adjusted acceleration median","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90089.v1.1.fastGWA.gz"
"90040","Average acceleration 13:00 - 13:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90040.v1.1.fastGWA.gz"
"90021","Wednesday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90021.v1.1.fastGWA.gz"
"90022","Thursday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90022.v1.1.fastGWA.gz"
"90045","Average acceleration 18:00 - 18:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90045.v1.1.fastGWA.gz"
"90044","Average acceleration 17:00 - 17:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90044.v1.1.fastGWA.gz"
"90025","Sunday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90025.v1.1.fastGWA.gz"
"90039","Average acceleration 12:00 - 12:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90039.v1.1.fastGWA.gz"
"90027","Average acceleration 00:00 - 00:59","Continuous","MLM",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90027.v1.1.fastGWA.gz"
"90034","Average acceleration 07:00 - 07:59","Continuous","MLM",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90034.v1.1.fastGWA.gz"
"90050","Average acceleration 23:00 - 23:59","Continuous","MLM",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90050.v1.1.fastGWA.gz"
"90047","Average acceleration 20:00 - 20:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90047.v1.1.fastGWA.gz"
"90019","Monday average acceleration","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90019.v1.1.fastGWA.gz"
"90037","Average acceleration 10:00 - 10:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90037.v1.1.fastGWA.gz"
"90035","Average acceleration 08:00 - 08:59","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90035.v1.1.fastGWA.gz"
"90012","Overall acceleration average","Continuous","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90012.v1.1.fastGWA.gz"
"90090","No-wear time bias adjusted acceleration minimum","Ordered_Categorical","LR",14199,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90090.v1.1.fastGWA.gz"
"90015","Data quality, good wear time","Binary","LR",14201,13275,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/90015.v1.1.fastGWA.gz"
"20153","Forced expiratory volume in 1-second (FEV1), predicted","Continuous","MLM",14495,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20153.v1.1.fastGWA.gz"
"20154","Forced expiratory volume in 1-second (FEV1), predicted percentage","Continuous","MLM",14495,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20154.v1.1.fastGWA.gz"
"20175","FI6 : conditional arithmetic","Binary","LR",14665,11100,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20175.v1.1.fastGWA.gz"
"4620","Number of depression episodes","Ordered_Categorical","LR",14727,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/4620.v1.1.fastGWA.gz"
"20155","Interval between previous point and current one in alphanumeric path (trail #2)","Continuous","LR",14854,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20155.v1.1.fastGWA.gz"
"20240","Maximum digits remembered correctly","Ordered_Categorical","LR",15062,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20240.v1.1.fastGWA.gz"
"22612_0","Worked with materials containing asbestos: Rarely/never","Binary","LR",15341,14950,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22612_0.v1.1.fastGWA.gz"
"20149","Interval between previous point and current one in numeric path (trail #1)","Continuous","LR",15487,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20149.v1.1.fastGWA.gz"
"20133","Time to complete round","Continuous","LR",15620,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20133.v1.1.fastGWA.gz"
"22614_1","Worked with pesticides: PHESANT recoding","Binary","LR",15818,650,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22614_1.v1.1.fastGWA.gz"
"22613_2","Worked with paints, thinners or glues: PHESANT recoding","Binary","MLM",15883,685,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22613_2.v1.1.fastGWA.gz"
"22610_2","Workplace full of chemical or other fumes: PHESANT recoding","Binary","LR",15911,1090,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22610_2.v1.1.fastGWA.gz"
"100018","Retinol","Continuous","LR",15933,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/100018.v1.1.fastGWA.gz"
"22613_1","Worked with paints, thinners or glues: PHESANT recoding","Binary","LR",15940,2534,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22613_1.v1.1.fastGWA.gz"
"20195","Number of symbol digit matches attempted","Continuous","LR",15944,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20195.v1.1.fastGWA.gz"
"20159","Number of symbol digit matches made correctly","Continuous","LR",15944,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20159.v1.1.fastGWA.gz"
"22615_2","Workplace had a lot of diesel exhaust: PHESANT recoding","Binary","LR",15963,612,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22615_2.v1.1.fastGWA.gz"
"22610_1","Workplace full of chemical or other fumes: PHESANT recoding","Binary","LR",15980,3936,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22610_1.v1.1.fastGWA.gz"
"20131","Number of correct matches in round","Ordered_Categorical","MLM",15982,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20131.v1.1.fastGWA.gz"
"20230","Duration to entering value","Continuous","MLM",15985,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20230.v1.1.fastGWA.gz"
"20244_0","Pairs matching completion status: PHESANT recoding","Binary","MLM",15987,14998,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20244_0.v1.1.fastGWA.gz"
"20244_1","Pairs matching completion status: PHESANT recoding","Binary","MLM",15987,434,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20244_1.v1.1.fastGWA.gz"
"20132","Number of incorrect matches in round","Continuous","LR",15987,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20132.v1.1.fastGWA.gz"
"22615_1","Workplace had a lot of diesel exhaust: PHESANT recoding","Binary","LR",15999,2407,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22615_1.v1.1.fastGWA.gz"
"22609_2","Workplace very dusty: PHESANT recoding","Binary","LR",16051,1787,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22609_2.v1.1.fastGWA.gz"
"22611_2","Workplace had a lot of cigarette smoke from other people smoking: PHESANT recoding","Binary","LR",16087,2748,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22611_2.v1.1.fastGWA.gz"
"22609_1","Workplace very dusty: PHESANT recoding","Binary","LR",16117,5765,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22609_1.v1.1.fastGWA.gz"
"20173","FI5 : family relationship calculation","Binary","LR",16120,8889,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20173.v1.1.fastGWA.gz"
"20245_1","Symbol digit completion status: PHESANT recoding","Binary","LR",16141,269,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20245_1.v1.1.fastGWA.gz"
"20245_2","Symbol digit completion status: PHESANT recoding","Binary","LR",16141,303,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20245_2.v1.1.fastGWA.gz"
"20245_0","Symbol digit completion status: PHESANT recoding","Binary","LR",16141,15569,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/20245_0.v1.1.fastGWA.gz"
"22611_1","Workplace had a lot of cigarette smoke from other people smoking: PHESANT recoding","Binary","LR",16155,8145,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22611_1.v1.1.fastGWA.gz"
"22601_41503307","Job coding: general office assistant/clerk, clerical officer, clerk-typist, office supervisor, press/newspaper corrector/reader","Binary","LR",16157,747,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_41503307.v1.1.fastGWA.gz"
"22601_32113072","Job coding: nurse (of any kind, at any level)","Binary","LR",16157,870,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_32113072.v1.1.fastGWA.gz"
"22601_71113328","Job coding: sales assistant, retail/shop assistant, counter assistant, sub post office assistant, takeaway food worker","Binary","LR",16157,867,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_71113328.v1.1.fastGWA.gz"
"22601_23143401","Job coding: secondary school teacher or teaching professional (including head teacher)","Binary","LR",16157,1367,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_23143401.v1.1.fastGWA.gz"
"22601_11633322","Job coding: retail or wholesale shop manager, showroom manager","Binary","LR",16157,330,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_11633322.v1.1.fastGWA.gz"
"22601_11123211","Job coding: director or chief executive of private organisation/company, company chairman or president, general manager","Binary","LR",16157,536,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_11123211.v1.1.fastGWA.gz"
"22601_11373019","Job coding: research or laboratory manager","Binary","LR",16157,192,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_11373019.v1.1.fastGWA.gz"
"22601_31133050","Job coding: engineering technician, engineer's assistant, commissioning engineer, contracts engineer, technician engineer, industrial radiographer","Binary","LR",16157,169,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_31133050.v1.1.fastGWA.gz"
"22601_41113204","Job coding: civil service executive officer, revenue/tax executive or officer, fraud inspector or officer, job centre adviser","Binary","LR",16157,575,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_41113204.v1.1.fastGWA.gz"
"22601_41323255","Job coding: pensions and insurance clerk/administrator, claims handler","Binary","LR",16157,202,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_41323255.v1.1.fastGWA.gz"
"22601_21113020","Job coding: chemist (analytic, developmental, industrial, research)","Binary","LR",16157,198,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_21113020.v1.1.fastGWA.gz"
"22601_24113277","Job coding: solicitor, lawyer, barrister, judge, coroner, articled clerk, attorney, advocate, stipendiary magistrate, fiscal/crown prosecutor, sheriff (scottish courts), legal services recorder","Binary","LR",16157,171,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_24113277.v1.1.fastGWA.gz"
"22601_61153104","Job coding: care assistant, home care assistant, residential social worker, home carer, nursing home assistant","Binary","LR",16157,250,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_61153104.v1.1.fastGWA.gz"
"22601_31113033","Job coding: laboratory technician, scientific assistant, cytology screener; hospital, medical or health technician","Binary","LR",16157,378,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_31113033.v1.1.fastGWA.gz"
"22601_23213026","Job coding: scientific researcher, scientific officer, medical research associate, experimental officer","Binary","LR",16157,183,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_23213026.v1.1.fastGWA.gz"
"22601_23133420","Job coding: education officer, director of education, curriculum development officer","Binary","MLM",16157,167,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_23133420.v1.1.fastGWA.gz"
"22601_24413202","Job coding: civil service senior manager outside the senior civil service (former grades 6 and 7)","Binary","LR",16157,240,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_24413202.v1.1.fastGWA.gz"
"22601_23123400","Job coding: further education teaching professional, college lecturer/professor","Binary","LR",16157,449,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_23123400.v1.1.fastGWA.gz"
"22601_33113434","Job coding: non-commissioned officers or other rank of armed forces","Binary","MLM",16157,316,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_33113434.v1.1.fastGWA.gz"
"22601_24423108","Job coding: social worker, child care/protection officer, adoption officer, mental health officer, almoner, family case worker","Binary","LR",16157,291,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_24423108.v1.1.fastGWA.gz"
"22601_61113073","Job coding: nursing auxiliary or assistant, steriliser of medical equipment, occupational therapy assistant, phlebotomist, physiotherapy assistant, ward orderly, ward assistant","Binary","LR",16157,219,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_61113073.v1.1.fastGWA.gz"
"22601_61243409","Job coding: educational assistant, classroom assistant, special needs helper","Binary","LR",16157,436,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/22601_61243409.v1.1.fastGWA.gz"
