"ID","Description","Data_type","Method","N","Ncase","Gender_specific","URL"
"25149","Mean MD in uncinate fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25149.v1.1.fastGWA.gz"
"25150","Mean MD in tapetum on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25150.v1.1.fastGWA.gz"
"25151","Mean MD in tapetum on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25151.v1.1.fastGWA.gz"
"25152","Mean MO in middle cerebellar peduncle on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25152.v1.1.fastGWA.gz"
"25153","Mean MO in pontine crossing tract on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25153.v1.1.fastGWA.gz"
"25154","Mean MO in genu of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25154.v1.1.fastGWA.gz"
"25155","Mean MO in body of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25155.v1.1.fastGWA.gz"
"25156","Mean MO in splenium of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25156.v1.1.fastGWA.gz"
"25157","Mean MO in fornix on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25157.v1.1.fastGWA.gz"
"25158","Mean MO in corticospinal tract on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25158.v1.1.fastGWA.gz"
"25159","Mean MO in corticospinal tract on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25159.v1.1.fastGWA.gz"
"25160","Mean MO in medial lemniscus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25160.v1.1.fastGWA.gz"
"25161","Mean MO in medial lemniscus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25161.v1.1.fastGWA.gz"
"25162","Mean MO in inferior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25162.v1.1.fastGWA.gz"
"25163","Mean MO in inferior cerebellar peduncle on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25163.v1.1.fastGWA.gz"
"25164","Mean MO in superior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25164.v1.1.fastGWA.gz"
"25165","Mean MO in superior cerebellar peduncle on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25165.v1.1.fastGWA.gz"
"25166","Mean MO in cerebral peduncle on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25166.v1.1.fastGWA.gz"
"25167","Mean MO in cerebral peduncle on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25167.v1.1.fastGWA.gz"
"25168","Mean MO in anterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25168.v1.1.fastGWA.gz"
"25169","Mean MO in anterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25169.v1.1.fastGWA.gz"
"25170","Mean MO in posterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25170.v1.1.fastGWA.gz"
"25171","Mean MO in posterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25171.v1.1.fastGWA.gz"
"25172","Mean MO in retrolenticular part of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25172.v1.1.fastGWA.gz"
"25173","Mean MO in retrolenticular part of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25173.v1.1.fastGWA.gz"
"25174","Mean MO in anterior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25174.v1.1.fastGWA.gz"
"25175","Mean MO in anterior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25175.v1.1.fastGWA.gz"
"25176","Mean MO in superior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25176.v1.1.fastGWA.gz"
"25177","Mean MO in superior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25177.v1.1.fastGWA.gz"
"25178","Mean MO in posterior corona radiata on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25178.v1.1.fastGWA.gz"
"25179","Mean MO in posterior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25179.v1.1.fastGWA.gz"
"25180","Mean MO in posterior thalamic radiation on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25180.v1.1.fastGWA.gz"
"25181","Mean MO in posterior thalamic radiation on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25181.v1.1.fastGWA.gz"
"25182","Mean MO in sagittal stratum on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25182.v1.1.fastGWA.gz"
"25183","Mean MO in sagittal stratum on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25183.v1.1.fastGWA.gz"
"25184","Mean MO in external capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25184.v1.1.fastGWA.gz"
"25185","Mean MO in external capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25185.v1.1.fastGWA.gz"
"25186","Mean MO in cingulum cingulate gyrus on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25186.v1.1.fastGWA.gz"
"25187","Mean MO in cingulum cingulate gyrus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25187.v1.1.fastGWA.gz"
"25188","Mean MO in cingulum hippocampus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25188.v1.1.fastGWA.gz"
"25189","Mean MO in cingulum hippocampus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25189.v1.1.fastGWA.gz"
"25190","Mean MO in fornix cres+stria terminalis on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25190.v1.1.fastGWA.gz"
"25191","Mean MO in fornix cres+stria terminalis on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25191.v1.1.fastGWA.gz"
"25192","Mean MO in superior longitudinal fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25192.v1.1.fastGWA.gz"
"25193","Mean MO in superior longitudinal fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25193.v1.1.fastGWA.gz"
"25194","Mean MO in superior fronto-occipital fasciculus on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25194.v1.1.fastGWA.gz"
"25195","Mean MO in superior fronto-occipital fasciculus on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25195.v1.1.fastGWA.gz"
"25196","Mean MO in uncinate fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25196.v1.1.fastGWA.gz"
"25197","Mean MO in uncinate fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25197.v1.1.fastGWA.gz"
"25198","Mean MO in tapetum on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25198.v1.1.fastGWA.gz"
"25199","Mean MO in tapetum on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25199.v1.1.fastGWA.gz"
"25200","Mean L1 in middle cerebellar peduncle on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25200.v1.1.fastGWA.gz"
"25201","Mean L1 in pontine crossing tract on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25201.v1.1.fastGWA.gz"
"25202","Mean L1 in genu of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25202.v1.1.fastGWA.gz"
"25203","Mean L1 in body of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25203.v1.1.fastGWA.gz"
"25204","Mean L1 in splenium of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25204.v1.1.fastGWA.gz"
"25205","Mean L1 in fornix on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25205.v1.1.fastGWA.gz"
"25206","Mean L1 in corticospinal tract on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25206.v1.1.fastGWA.gz"
"25207","Mean L1 in corticospinal tract on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25207.v1.1.fastGWA.gz"
"25208","Mean L1 in medial lemniscus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25208.v1.1.fastGWA.gz"
"25209","Mean L1 in medial lemniscus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25209.v1.1.fastGWA.gz"
"25210","Mean L1 in inferior cerebellar peduncle on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25210.v1.1.fastGWA.gz"
"25211","Mean L1 in inferior cerebellar peduncle on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25211.v1.1.fastGWA.gz"
"25212","Mean L1 in superior cerebellar peduncle on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25212.v1.1.fastGWA.gz"
"25213","Mean L1 in superior cerebellar peduncle on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25213.v1.1.fastGWA.gz"
"25214","Mean L1 in cerebral peduncle on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25214.v1.1.fastGWA.gz"
"25215","Mean L1 in cerebral peduncle on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25215.v1.1.fastGWA.gz"
"25216","Mean L1 in anterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25216.v1.1.fastGWA.gz"
"25217","Mean L1 in anterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25217.v1.1.fastGWA.gz"
"25218","Mean L1 in posterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25218.v1.1.fastGWA.gz"
"25219","Mean L1 in posterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25219.v1.1.fastGWA.gz"
"25220","Mean L1 in retrolenticular part of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25220.v1.1.fastGWA.gz"
"25221","Mean L1 in retrolenticular part of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25221.v1.1.fastGWA.gz"
"25222","Mean L1 in anterior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25222.v1.1.fastGWA.gz"
"25223","Mean L1 in anterior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25223.v1.1.fastGWA.gz"
"25224","Mean L1 in superior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25224.v1.1.fastGWA.gz"
"25225","Mean L1 in superior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25225.v1.1.fastGWA.gz"
"25226","Mean L1 in posterior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25226.v1.1.fastGWA.gz"
"25227","Mean L1 in posterior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25227.v1.1.fastGWA.gz"
"25228","Mean L1 in posterior thalamic radiation on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25228.v1.1.fastGWA.gz"
"25229","Mean L1 in posterior thalamic radiation on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25229.v1.1.fastGWA.gz"
"25230","Mean L1 in sagittal stratum on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25230.v1.1.fastGWA.gz"
"25231","Mean L1 in sagittal stratum on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25231.v1.1.fastGWA.gz"
"25232","Mean L1 in external capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25232.v1.1.fastGWA.gz"
"25233","Mean L1 in external capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25233.v1.1.fastGWA.gz"
"25234","Mean L1 in cingulum cingulate gyrus on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25234.v1.1.fastGWA.gz"
"25235","Mean L1 in cingulum cingulate gyrus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25235.v1.1.fastGWA.gz"
"25236","Mean L1 in cingulum hippocampus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25236.v1.1.fastGWA.gz"
"25237","Mean L1 in cingulum hippocampus on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25237.v1.1.fastGWA.gz"
"25238","Mean L1 in fornix cres+stria terminalis on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25238.v1.1.fastGWA.gz"
"25239","Mean L1 in fornix cres+stria terminalis on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25239.v1.1.fastGWA.gz"
"25240","Mean L1 in superior longitudinal fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25240.v1.1.fastGWA.gz"
"25242","Mean L1 in superior fronto-occipital fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25242.v1.1.fastGWA.gz"
"25243","Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25243.v1.1.fastGWA.gz"
"25244","Mean L1 in uncinate fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25244.v1.1.fastGWA.gz"
"25245","Mean L1 in uncinate fasciculus on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25245.v1.1.fastGWA.gz"
"25246","Mean L1 in tapetum on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25246.v1.1.fastGWA.gz"
"25247","Mean L1 in tapetum on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25247.v1.1.fastGWA.gz"
"25248","Mean L2 in middle cerebellar peduncle on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25248.v1.1.fastGWA.gz"
"25249","Mean L2 in pontine crossing tract on FA skeleton","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25249.v1.1.fastGWA.gz"
"25250","Mean L2 in genu of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25250.v1.1.fastGWA.gz"
"25251","Mean L2 in body of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25251.v1.1.fastGWA.gz"
"25252","Mean L2 in splenium of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25252.v1.1.fastGWA.gz"
"25253","Mean L2 in fornix on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25253.v1.1.fastGWA.gz"
"25254","Mean L2 in corticospinal tract on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25254.v1.1.fastGWA.gz"
"25255","Mean L2 in corticospinal tract on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25255.v1.1.fastGWA.gz"
"25256","Mean L2 in medial lemniscus on FA skeleton (right)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25256.v1.1.fastGWA.gz"
"25257","Mean L2 in medial lemniscus on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25257.v1.1.fastGWA.gz"
"25258","Mean L2 in inferior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25258.v1.1.fastGWA.gz"
"25259","Mean L2 in inferior cerebellar peduncle on FA skeleton (left)","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25259.v1.1.fastGWA.gz"
"25260","Mean L2 in superior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25260.v1.1.fastGWA.gz"
"25261","Mean L2 in superior cerebellar peduncle on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25261.v1.1.fastGWA.gz"
"25262","Mean L2 in cerebral peduncle on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25262.v1.1.fastGWA.gz"
"25263","Mean L2 in cerebral peduncle on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25263.v1.1.fastGWA.gz"
"25264","Mean L2 in anterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25264.v1.1.fastGWA.gz"
"25265","Mean L2 in anterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25265.v1.1.fastGWA.gz"
"25266","Mean L2 in posterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25266.v1.1.fastGWA.gz"
"25267","Mean L2 in posterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25267.v1.1.fastGWA.gz"
"25268","Mean L2 in retrolenticular part of internal capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25268.v1.1.fastGWA.gz"
"25269","Mean L2 in retrolenticular part of internal capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25269.v1.1.fastGWA.gz"
"25270","Mean L2 in anterior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25270.v1.1.fastGWA.gz"
"25271","Mean L2 in anterior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25271.v1.1.fastGWA.gz"
"25272","Mean L2 in superior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25272.v1.1.fastGWA.gz"
"25273","Mean L2 in superior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25273.v1.1.fastGWA.gz"
"25274","Mean L2 in posterior corona radiata on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25274.v1.1.fastGWA.gz"
"25275","Mean L2 in posterior corona radiata on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25275.v1.1.fastGWA.gz"
"25276","Mean L2 in posterior thalamic radiation on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25276.v1.1.fastGWA.gz"
"25277","Mean L2 in posterior thalamic radiation on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25277.v1.1.fastGWA.gz"
"25278","Mean L2 in sagittal stratum on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25278.v1.1.fastGWA.gz"
"25279","Mean L2 in sagittal stratum on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25279.v1.1.fastGWA.gz"
"25280","Mean L2 in external capsule on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25280.v1.1.fastGWA.gz"
"25281","Mean L2 in external capsule on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25281.v1.1.fastGWA.gz"
"25282","Mean L2 in cingulum cingulate gyrus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25282.v1.1.fastGWA.gz"
"25283","Mean L2 in cingulum cingulate gyrus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25283.v1.1.fastGWA.gz"
"25284","Mean L2 in cingulum hippocampus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25284.v1.1.fastGWA.gz"
"25285","Mean L2 in cingulum hippocampus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25285.v1.1.fastGWA.gz"
"25286","Mean L2 in fornix cres+stria terminalis on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25286.v1.1.fastGWA.gz"
"25287","Mean L2 in fornix cres+stria terminalis on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25287.v1.1.fastGWA.gz"
"25288","Mean L2 in superior longitudinal fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25288.v1.1.fastGWA.gz"
"25289","Mean L2 in superior longitudinal fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25289.v1.1.fastGWA.gz"
"25290","Mean L2 in superior fronto-occipital fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25290.v1.1.fastGWA.gz"
"25291","Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25291.v1.1.fastGWA.gz"
"25292","Mean L2 in uncinate fasciculus on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25292.v1.1.fastGWA.gz"
"25293","Mean L2 in uncinate fasciculus on FA skeleton (left)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25293.v1.1.fastGWA.gz"
"25294","Mean L2 in tapetum on FA skeleton (right)","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25294.v1.1.fastGWA.gz"
"25296","Mean L3 in middle cerebellar peduncle on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25296.v1.1.fastGWA.gz"
"25297","Mean L3 in pontine crossing tract on FA skeleton","Continuous","LR",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25297.v1.1.fastGWA.gz"
"25298","Mean L3 in genu of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25298.v1.1.fastGWA.gz"
"25299","Mean L3 in body of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25299.v1.1.fastGWA.gz"
"25300","Mean L3 in splenium of corpus callosum on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25300.v1.1.fastGWA.gz"
"25301","Mean L3 in fornix on FA skeleton","Continuous","MLM",12101,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/25301.v1.1.fastGWA.gz"
